269547,1,10915,1,STR,1899-12-31 09:16:00.000,1899-12-31 10:29:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-1595139274
269548,1,10915,1,ORD,1899-12-31 09:16:00.000,1899-12-31 10:29:30.000,DD,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,1902181972
268995,1,1147,1,ORD,1899-12-31 14:42:30.000,1899-12-31 15:58:00.000,D,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
268996,1,1159,1,ORD,1899-12-31 15:54:30.000,1899-12-31 17:10:00.000,D,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
268997,1,1163,1,ORD,1899-12-31 16:18:30.000,1899-12-31 17:34:00.000,D,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
268998,1,1171,1,ORD,1899-12-31 17:06:30.000,1899-12-31 18:22:00.000,D,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
268999,1,1183,1,ORD,1899-12-31 18:18:30.000,1899-12-31 19:34:00.000,D,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
269000,1,1191,1,ORD,1899-12-31 19:06:30.000,1899-12-31 20:22:00.000,D,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-1426382476
269001,1,1195,1,ORD,1899-12-31 19:30:30.000,1899-12-31 20:46:00.000,D,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
269002,1,1199,1,ORD,1899-12-31 19:54:30.000,1899-12-31 21:10:00.000,D,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
269003,1,1203,1,ORD,1899-12-31 20:18:30.000,1899-12-31 21:34:00.000,D,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
269004,1,1207,1,ORD,1899-12-31 20:42:30.000,1899-12-31 21:58:00.000,D,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
269005,1,1215,1,ORD,1899-12-31 21:30:30.000,1899-12-31 22:46:00.000,D,62,Sorrento,1,Napoli Porta Nolana,NAPOLI PORTA NOLANA - SORRENTO,-2058353783
268559,1,1082,1,ORD,1899-12-31 08:14:30.000,1899-12-31 09:29:30.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-922608816
268560,1,1088,1,ORD,1899-12-31 08:50:30.000,1899-12-31 10:05:30.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-922608816
268561,1,1094,1,ORD,1899-12-31 09:26:30.000,1899-12-31 10:41:30.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-922608816
268805,1,1112,1,ORD,1899-12-31 11:12:00.000,1899-12-31 12:22:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-2058353783
268806,1,1120,1,ORD,1899-12-31 12:00:00.000,1899-12-31 13:10:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-2058353783
268807,1,1128,1,ORD,1899-12-31 12:48:00.000,1899-12-31 13:58:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-2058353783
268808,1,1140,1,ORD,1899-12-31 14:00:00.000,1899-12-31 15:10:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-2058353783
268809,1,1156,1,ORD,1899-12-31 15:36:00.000,1899-12-31 16:46:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-2058353783
268810,1,1180,1,ORD,1899-12-31 18:00:00.000,1899-12-31 19:10:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-2058353783
268811,1,1192,1,ORD,1899-12-31 19:12:00.000,1899-12-31 20:22:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,-2058353783
268812,1,1080,1,FES,1899-12-31 08:00:00.000,1899-12-31 09:10:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,1416542349
268813,1,1088,1,FES,1899-12-31 08:48:00.000,1899-12-31 09:58:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,1416542349
268814,1,1096,1,FES,1899-12-31 09:36:00.000,1899-12-31 10:46:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,1416542349
268815,1,1112,1,FES,1899-12-31 11:12:00.000,1899-12-31 12:22:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,1416542349
268816,1,1120,1,FES,1899-12-31 12:00:00.000,1899-12-31 13:10:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,1416542349
268817,1,1128,1,FES,1899-12-31 12:48:00.000,1899-12-31 13:58:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,1416542349
268818,1,1180,1,FES,1899-12-31 18:00:00.000,1899-12-31 19:10:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,1416542349
268819,1,1192,1,FES,1899-12-31 19:12:00.000,1899-12-31 20:22:00.000,DD,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,1416542349
268820,1,1068,1,FES,1899-12-31 06:48:00.000,1899-12-31 07:58:00.000,DD FES,1,Napoli Porta Nolana,62,Sorrento,SORRENTO - NAPOLI PORTA NOLANA,1524855334
